Genre,TrackCount
"turkish pop, turkish rock",85
"alternative electronic, alternative hip hop, alternative pop, alternative rap, alternative rock, electropop, emo, hip hop, hip-hop, hip-hop",84
"rap, indie, indie pop, indie rock, indietronica, piano rock, pop, pop rap, pop rock, rap, rap rock, rock",84
alternative r&b,84
"melodic drill, uk hip hop",84
"italian adult pop, italian pop, rap napoletano, rome indie",84
arabesk,84
"fotbollslatar, swedish idol pop, swedish pop, swedish pop rap",84
"boom bap, chillwave, downtempo, hip hop, instrumental, instrumental hip hop, lo-fi, lo-fi hip hop",84
"italian hip hop, italian pop, rap napoletano, trap italiana",83
"k-pop, k-pop girl group, pop",83
k-pop boy group,83
"t-pop, thai pop, thai rock",83
czech pop,83
"russian hip hop, russian pop",83
jazz,83
"bollywood, desi, hindi pop",83
"rap ivoire, coupe decale",83
"pop, singer-songwriter pop, uk pop",82
"drill espanol, urbano espanol",82
flamenco urbano,82
finnish drill,82
"german, german hip hop, hip hop, rap",82
"czech hip hop, czsk emo rap, czsk hip hop",82
"bollywood, hindi pop",82
"finnish dance pop, finnish hip hop, finnish pop, suomi rock",82
"2010s, a filk artist, cousin in trinidad wont get the vaccine, east coast hip hop, electronic, hip hop, hip-hop, late 2000s, pop, pop rap, queen of rap, r&b, rap, relic inn",81
"colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino",81
"cloud rap, experimental hip hop, hip hop, pop rap, rage, rage rap, trap",81
ambient,81
"finnish pop, iskelma, suomi rock",81
"latin pop, pop soul, reggaeton, latin, anitta, teen pop, pop, funk, brazilian pop, funk pop, brazilian funk, funk carioca",80
"rock, electronic, post-rock, synthpop, pop, norwegian, new wave, synth-pop, electropop, 1980s, 1990s, 2000s, dance-pop, pop rock, new romantic, european, norsk, synth pop, video, pop and chart, euro-pop, euro-dance, sophisti-pop, punk",80
"new wave, club",80
"chicago rap, melodic rap, rap",80
"colombian pop, dance pop, latin pop, pop",80
turkish rock,80
"czsk emo rap, czsk hip hop",80
"german hip hop, german trap",80
"antilliaanse rap, dutch hip hop",80
viral afropop,80
"laiko, entehno",80
"american, americain, blues, boogie, chanteur, classic pop and rock, composer, compositeur, contemporary r&b, contemporary rnb, cool, cultural icon, dance-pop, death by drug overdose, disco, folk pop, funk, hip hop, lyricist, michael-jackson, motown, new jack swing, parolier, pop, pop rap, pop rock, pop soul, post-disco, r&b, rhythm and blues, rnb, rock, singer, soul, united states, usa",79
"italian hip hop, italian pop, italian underground hip hop, rap sardegna",79
"doom underground. their recordings circulate digitally via bandcamp and streaming platforms, and their influence continues to be cited by later generations of extreme bands. disambiguation: this is mugwart (virginia beach, mugwart (has nothing to do with (“mugwort”), needs to be removed, sludge hardcore punk, ansage, country dreams",79
"corrido, corridos belicos, corridos tumbados, dembow belico, electro corridos, latin, musica mexicana, regional mexicano",79
"atl hip hop, hip hop, rap",78
"alternative rock, cloud rap, emo, emo rap, emo-trap, hip hop, nu emo, post-emo, rap rock, trap",78
"hip-hop, latin, reggaeton, reggaeton, urbano latino",78
"edm, pop, pop dance, tropical house",77
"atl hip hop, atl trap, rap, trap",77
"german hip hop, swedish hip hop",77
"german hip hop, turkish hip hop",77
"african gospel, gospel",77
"academy award winner, ar-rahman, asian, bollywood, cham cham, classical, desi, easy listening soundtracks and musicals, film score, filmi, hindi pop, indian, kollywood, soundtrack, sufi, tamil dance, tamil pop, theatre, world fusion",77
"academy award winner, ar-rahman, asian, bollywood, cham cham, classical, desi, easy listening soundtracks and musicals, film score, filmi, hindi pop, indian, kollywood, soundtrack, sufi, tamil pop, theatre, world fusion",77
"soundtrack, classical, bollywood, world fusion, indian, theatre, film score, asian, easy listening soundtracks and musicals, filmi, ar-rahman, cham cham, academy award winner",77
"english, hip hop, lil baby, rap, southern hip hop, trap",77
trap brasileiro,76
"trap argentino, trap triste",76
"atl hip hop, hip hop, pop rap, rap, trap",76
"2010s, 2020s, dance, edm, electro house, electronic, electropop, future bass, independent artist, pop, progressive house, trap edm, tropical house",76
"bolero, cancion melodica, latin, latin american, latin ballad, latin pop, mariachi, mexican, national folk, pop, ranchera, villancicos",76
"v-pop, vietnam indie, vietnamese hip hop",76
turbo folk,76
egyptian pop,76
"italian hip hop, italian pop, rome indie",76
"desi hip hop, filmi, tamil hip hop",75
"french hip hop, pop urbaine, r&b francais, rap francais, rap marseille",75
"afrobeats, afropop, nigerian pop",75
filmi,75
"latin trap, reggaeton",74
"2010s, 2020s, gangsta rap, hip hop, mumble rap, pop rap, relic inn, southern hip hop, trap",74
"k-pop, k-rap",74
"afrobeats, afropop, azonto, nigerian hip hop, nigerian pop",74
"k-rap, korean r&b",74
"israeli mediterranean, israeli pop, mizrahi, persian pop",74
"deep german hip hop, german hip hop, hamburg hip hop",74
has german audiobooks,74
"mandopop, taiwan hip hop",74
"arabic hip hop, moroccan rap",74
"brass band, banda",74
"barbade, barbadian, barbadien, barbados, contemporary r b, contemporary r&b, dance, dance-pop, dancehall, electro house, electropop, female vocal, hip hop, icon, influential pop star, pop, pop and chart, pop culture, pop soul, pop star, r&b, reggae, rehab, rihanna, rnb",73
"danish pop, scandipop",73
"funk pop, funk rj, pagode baiano, pop, pop nacional",73
"german alternative rap, german drill, german hip hop",73
"colombian pop, latin pop, reggaeton, reggaeton colombiano, trap latino, urbano latino",73
"dance pop, edm, pop, pop dance",73
"rock, alternative rock, american, seattle, grunge, hard rock, usa, indie rock, funk rock, art rock, post-grunge, classic rock, experimental rock, acoustic rock, pop rock, rock and indie, bridge, immortality, twenty, christmas singles, estados unidos, vyrzukhisuc-artiest, reggaeton, latin",73
"hip hop, east coast hip hop, rap",73
"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino",72
"2020s, dance-pop, female vocals, pop, pop rock",72
"acoustic rock, american, americain, death by knife, death by suicide, folk rock, indie, indie folk, indie pop, indie rock, lo-fi indie, rock, rock and indie, sadcore, singer-songwriter, singer",72
"big room, dance pop, edm, pop, pop dance",72
"contemporary country, country, country road, modern country rock",72
"spanish pop, spanish pop rock",72
polish viral pop,72
"belgian hip hop, cloud rap francais, french hip hop, pop urbaine, rap belge",72
cumbia peruana,72
"greek hip hop, greek underground rap",72
"arabesk, turkish pop",72
haryanvi pop,72
"afro soul, south african pop",72
"2010s, 2020s, alt-pop, alternative pop, alternative r&b, art pop, bedroom pop, contemporary r&b, dark pop, downtempo, electronic, electronica, electropop, englisch, english, indie pop, indietronica, late 2010s, leftfield, lo-fi, los angeles, nepo baby, pity pop, pop, pop rock, pop soul, progressive pop, queer, sad girl pop, singer-songwriter, teen pop, trap, usa",71
house,71
"reggaeton, latin, urbano latino",71
"latin, latin urban, reggaeton, trap latino, urbano latino",71
irish pop,71
"cloud rap francais, french hip hop, pop urbaine, rap conscient, rap francais",71
"v-pop, vietnam indie",71
"dansk pop, dansktop",71
"kizomba, kuduro, zouk",71
"2010s, 2020s, cloud rap, east coast hip hop, emo rap, hip hop, melodic rap, pop rap, rage, trap",70
"pop, post-teen pop",70
slap house,70
"pop reggaeton, reggaeton, trap latino, urbano latino",70
"frauenrap, german hip hop",70
stutter house,70
"swedish drill, swedish hip hop, swedish trap pop",70
albanian pop,70
"italian hip hop, rap siciliano, trap italiana",70
soca,70
"dancehall, soca, riddim, reggae",70
"alternative r&b, american, chillwave, contemporary r&b, electronic, hip hop soul, neo soul, pop, r&b",69
"chilean mambo, chilean trap, reggaeton, reggaeton chileno",69
"conscious hip hop, hip hop, north carolina hip hop, rap",69
"argentine trap, audiobook, author, british, deu, english, fantasy, fascist, has german audiobooks, non-musician, queerphobe, terf, transphobe, uk",69
"italian adult pop, italian pop, rome indie",69
latin afrobeats,69
"bachata, merengue",69
"2020s, alternative pop, electropop, nepo baby, pop",68
pop argentino,68
"1992-1998, alternative, alternative rock, ambient pop, art pop, art rock, bootleg, britannique, british, britpop, britrock, chamber pop, crossover prog, c’etait mieux avant, electronic, electronic rock, england, english, experimental rock, grunge, idm, indie rock, indietronica, lolicore, melancholic, new grave, nude, oxford, parlophone, post-britpop, post-grunge, post-rock, rock, rock and indie, sacred cows, trap edm, uk",68
"latin, merengue, salsa",68
r&b francais,68
"french hip hop, french pop, french r&b, french rap, hardcore hip hop, pop, pop rap, pop urbaine, sapes comme jamais",68
"c-pop, cantopop, mandopop",68
"dembow, urbano latino, latin",68
"canadian contemporary r&b, canadian pop, pop",67
"boy band, dance-pop, folk pop, pop, pop rock, power pop, teen pop",67
"boy band, boy group, boysband, k-pop, pop",67
"colombian pop, latin, latin pop",67
"afroswing, grime, uk hip hop",67
"hip hop, rap, southern hip hop, trap",67
"latin alternative, reggae uruguayo, rock en espanol, rock uruguayo",67
"terf, queerphobe, fascist, has german audiobooks, uk, deu, english, british, author, non-musician, transphobe, audiobook, fantasy",67
"hip hop, nuno, pop, pop rap, r&b, rap, trap, west coast hip hop",66
hypertechno,66
"reggaeton, latin, trap latino, hip hop, trap latino, urbano latino, trap",66
"hip hop, latin, reggaeton, trap, trap latino, urbano latino",66
"reggaeton, trap colombiano, trap latino, urbano latino",66
electro house,66
"bachata, latin, musica tropical",66
"turkce drill, turkish hip hop",66
"desi hip hop, punjabi pop",66
"amapiano, barcadi",66
"2010s, 2020s, ambient house, art pop, avant-garde pop, bubblegum bass, bubblegum pop, dance-pop, deconstructed club, electro, electroclash, electronic, electropop, europop, experimental hip hop, experimental pop, glitch, hyperpop, pc music, pop, pop punk, pop rock, synth-pop, synthpop, trance, uk",66
"trance, electronic, synthpop, pop, electro, uk, synth-pop, electropop, glitch, dance-pop, experimental pop, pop rock, pop punk, europop, ambient house, electroclash, experimental hip hop, 2010s, bubblegum pop, bubblegum bass, pc music, deconstructed club, avant-garde pop, hyperpop, 2020s, hyperpop, art pop",66
"french pop, rap conscient",66
"latin, latin urban, reggaeton, urbano latino",66
"hungarian pop, magyar trap",66
"russian drain, russian hip hop, russian trap",66
"brazilian hip hop, brazilian trap, trap, trap funk",66
"c-pop, cantopop",66
hungarian hip hop,66
"egyptian pop, khaleeji, mahraganat",66
"afro r&b, afrobeat, afrobeats, afropiano, afropop, afroswing, azonto, pop, tryt",66
"afrobeats, afrobeat, tryt, pop, afropop, afrobeats, afrobeat, afropop, azonto, afroswing, afro r&b, afropiano",66
indie,66
"latin hip hop, rap boricua, reggaeton, trap latino, urbano latino",65
"brazilian funk, funk, funk consciente, trap funk",65
uk pop,65
"boom bap, chipmunk soul, east coast hip hop, grammy winner, hardcore hip hop, hip hop, hip hop rnb and dance hall, hip-hop, hiphop, luxury rap, mashup, new york hip hop, pop, pop rap, rap, rapper, relic inn, united states, us",65
"malaysian mandopop, mandopop",65
epadunk,65
"deep german hip hop, german hip hop",65
"special purpose artist, fixme, bogus artist, meta artist, non-music, nature, bogus, nature sounds, sound ideas 6000 aviation 2, mergeme, needs merging into [no artist], do not merge, needs merging, why has this not been merged yet, cadbury sisters, merge into [no artist], special purpose",65
"arab pop, belly dance, egyptian pop, persian pop, rif",65
"egyptian hip hop, egyptian pop, egyptian trap",65
"egyptian pop, mahraganat",65
"classic israeli pop, israeli rock",65
"brazilian funk, brazilian trap, funk, funk consciente, trap funk",65
"alternative r&b, english, hip hop, r&b, rap, trap soul",65
indie pop,64
"regional mexicano, sierreno, sierreno-banda, vallenato, banda sinaloense, reggaeton, bolero, campirano, latin, norteno-banda, norteno, corrido, campirano-banda, ranchera, mariachi",64
"pop, r&b",64
"hip pop, pop, queens hip hop, rap",64
"banda, musica mexicana, norteno",64
"frauenrap, german hip hop, german pop",64
"malay, malay pop, malaysian pop",64
"finnish dance pop, finnish hip hop, finnish pop, finnish trap",64
"corrido, corridos tumbados, corridos belicos, musica mexicana, sad sierreno, sierreno, banda",64
"canadian hip hop, canadian trap, melodic rap, pop rap, r&b, rap, trap",63
"italian hip hop, italian pop, trap italiana, trap latino",63
"banda, banda sinaloense, bolero, campirano, campirano-banda, corrido, grupera, latin, mariachi, musica mexicana, norteno, norteno-banda, ranchera, reggaeton, regional mexicano, sad sierreno, sierreno, sierreno-banda, vallenato",63
